region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
Central Coast,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,38.07681538652532,54.99981159256763,19.83869431271698,24.7554324055647,1150697.6342037395,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,4454268928.0,4095560782.181743,4938887805.873501,3687770400.0
Colorado River,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,6.910665512357786,20.146367360635555,22.670865044484426,29.53144353065483,649287.0852208216,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,3389831424.0,5628581471.669,5392836049.021,2820197400.0
North Coast,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,157.80583528510334,270.6128872406723,12.710494439788791,19.44022195130598,401997.4821572553,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1355604736.0,963308643.74,1481759467.3994668,994407000.0
North Lahontan,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,53.61095002534134,107.50716040611147,9.163040697008782,16.49535525528674,51776.97119624918,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,295542720.0,205188950.55,270776214.0,236640130.0
Sacramento River,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,98.20670144812256,163.66860384329513,13.952273023691259,21.261384502424445,2772099.8327504983,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,19701233664.0,12271057493.181461,22110991791.15593,12652755000.0
San Francisco Bay,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,62.58353402579678,98.09689650380902,18.017540764203268,22.973124952926465,6239616.344935528,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,23898724352.0,22250961777.509205,26961928944.47806,19033856000.0
San Joaquin River,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,61.84360169867004,98.77294941141318,15.911700021843528,22.51658500384042,1417874.2579504098,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,7791539200.0,6996979721.933494,9433008003.814692,6045564000.0
South Coast,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,27.72131125186271,42.42451501438337,21.03381733992598,25.31053953556039,18337988.64897525,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,77746200576.0,82485827465.42513,87948466463.82198,69280390000.0
South Lahontan,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,10.183771649443072,22.273029890113644,17.54089159289761,24.622439649730133,871832.6028640836,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,4201272320.0,3172827475.88796,4774998976.709463,3375946000.0
Tulare Lake,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,33.716119499490965,46.265348352479016,16.94518920938464,23.51650537974029,1942570.4707703441,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,12918363136.0,9300052658.380552,14375148766.469812,9179994000.0
Central Coast,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,101.46670191364497,153.09812123335854,15.751826037730996,20.447491690365954,1151638.4557460407,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,3687770368.0,3506539209.9648857,4309469577.622672,3060583000.0
Colorado River,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,16.355204217712206,29.07277387886575,17.65894934156138,23.49404491720003,649817.948636854,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2820197376.0,6539442405.0226,3914952486.3809333,2266784000.0
North Coast,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,257.87455620129225,503.341190175944,8.624851235747423,13.819741110458517,402326.15919622924,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,994406976.0,998220516.874,1275814529.7361333,957005200.0
North Lahontan,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,97.41018466947456,189.5039684596788,4.742382763898027,10.255208627472445,51819.30454990229,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,236640128.0,216598046.18,256467931.33333334,250693760.0
Sacramento River,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,173.22126710710057,321.927596830232,9.530259968478964,15.161611459877214,2774366.328450619,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,12652754944.0,10128140698.811867,17860495564.701004,9734326000.0
San Francisco Bay,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,142.92811312424232,237.1603758423006,14.043785715899867,18.75051855717877,6244717.915755279,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,19033856000.0,19190492571.62309,23130706228.185562,15742254000.0
San Joaquin River,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,124.2765953229553,216.01543377722737,11.529365653539422,16.923280925106827,1419033.5256906943,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,6045563904.0,5724561511.008169,7482594241.825592,4989905400.0
