region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
Sacramento River,2026-03-01,2026,3,1.0,6.123233995736766e-17,199.65179088418137,623.1291729507533,10.970364081806737,9.595473099606993,2781176.9402658534,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,7953658880.0,9941404659.732811,8821499904.0,8763171000.0
San Francisco Bay,2026-03-01,2026,3,1.0,6.123233995736766e-17,143.4822657616867,481.32510599742545,14.56511144922871,13.58187327114985,6260047.668421215,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,13330800640.0,19647441413.931423,14297897642.666666,14387280000.0
San Joaquin River,2026-03-01,2026,3,1.0,6.123233995736766e-17,178.35676305282342,520.0049061525009,12.578268112404084,11.132981893148832,1422517.018983262,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,4566104064.0,5983289787.790964,4803641685.333333,5180591000.0
South Coast,2026-03-01,2026,3,1.0,6.123233995736766e-17,109.53766367670022,350.2587517889143,15.754472681407982,15.192371474219158,18398035.51042502,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,46275497984.0,65650398956.11372,48424976384.0,46613807000.0
South Lahontan,2026-03-01,2026,3,1.0,6.123233995736766e-17,38.866872202380954,127.42247177357571,14.780091261885701,12.562978228591321,874687.376771608,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,2295543552.0,2849835214.4260397,2481794730.6666665,2563277800.0
Tulare Lake,2026-03-01,2026,3,1.0,6.123233995736766e-17,113.73174020279882,313.4202819948286,13.798857304781338,12.142845898326685,1948931.3243049155,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,6819689472.0,7452692789.866943,7076542805.333333,7888798000.0
Central Coast,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,33.82975318938569,293.69577126663063,18.515372626864032,16.098218727043008,1155440.9171500998,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,3035694080.0,4006422074.08466,2902579797.3333335,3589319000.0
Colorado River,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,7.319466570650369,50.75512421651905,25.52706247065013,21.261792665900035,651963.5071296502,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2220800256.0,5339894337.3946,2112359936.0,2372508200.0
North Coast,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,125.98693311017183,665.0099866515473,14.066140529053435,10.843444914147637,403654.55326344195,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,919725184.0,1080315852.71,895797184.0,924590300.0
North Lahontan,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,56.71682944208511,301.89452475046767,10.798114322050653,7.019043847415727,51990.400699525526,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,235861920.0,197467646.07999998,235744682.66666666,232512780.0
Sacramento River,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,84.28501517821624,480.55410936903087,15.764497144487088,12.168612358028543,2783526.6867488497,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,8763170816.0,13611944314.924452,8551326720.0,11401503000.0
San Francisco Bay,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,48.96994734003559,343.1704625570828,17.363802317396107,15.287383251523089,6265336.625329817,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,14387279872.0,22743406141.044533,13946938709.333334,15800401000.0
San Joaquin River,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,69.54273852599408,399.4254877311632,16.703913151878478,13.518058234670816,1423718.8678530569,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,5180591104.0,7783530659.204707,4843000832.0,5913217000.0
South Coast,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,27.17172733596355,253.83419979839914,18.788729555512642,16.63255801257949,18413579.54813394,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,46613807104.0,78101918819.43973,46861138602.666664,55797723000.0
South Lahontan,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,13.764906585635929,92.71292550523893,20.080776950214116,15.802466521024261,875426.3781481598,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,2563277824.0,3582492104.50916,2455181653.3333335,3189144300.0
Tulare Lake,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,36.52970808754076,238.83429994466724,18.070185043303773,14.715859344743535,1950577.9273881589,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,7888798208.0,10144952198.618563,7267452928.0,9057879000.0
Central Coast,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,13.72520674085708,185.25273056991867,20.685348735588455,18.105679825085925,1156385.6168465265,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,3589318912.0,5022492529.136805,3134468352.0,4379035000.0
Colorado River,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,4.596603131006703,34.54368892074669,28.897230147262164,24.950310900900625,652496.5588141845,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2372508160.0,7933417575.1584,2217341738.6666665,2625951700.0
North Coast,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,64.2983054084172,455.47863828794584,17.969383358781673,13.95288150103574,403984.58513981843,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,924590272.0,1328626168.823,902566528.0,1175693700.0
North Lahontan,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,49.50738832939285,229.7830676787695,15.003194946409664,10.600046250055833,52032.90855520982,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,232512784.0,312268612.78999996,233523984.0,279727780.0
Sacramento River,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,53.38393932072817,337.3207453831257,20.030335678612047,15.588398968301963,2785802.525155588,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,11401502720.0,20549662578.535122,9372777472.0,15630714000.0
San Francisco Bay,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,21.500154560570408,213.95236766229266,19.43725283022634,17.12205553228372,6270459.225300189,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,15800400896.0,27409696253.544014,14506160469.333334,19762729000.0
San Joaquin River,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,31.985000850920745,279.88450242973823,20.576109645168568,16.61943030315037,1424882.9142030643,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,5913217024.0,10253587367.58071,5219970730.666667,7429224400.0
South Coast,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,18.740536322013003,155.4499273346768,19.674464212597044,18.072555483172557,18428634.669301152,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,55797723136.0,87217761539.35162,49562342741.333336,60109697000.0
South Lahontan,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,10.450165300145528,63.0819440881624,23.873602539016552,19.578156917038786,876142.1352426206,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,3189144320.0,4314681906.97672,2682655232.0,4222561300.0
Tulare Lake,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,18.17708745467171,168.43853574501125,21.773794753950508,17.880945700678538,1952172.7388133984,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,9057879040.0,13634749255.415468,7922122240.0,12875021000.0
