region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
North Lahontan,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,12.230515166141046,33.06601776740061,27.820527297887946,26.800178928030757,52399.573927217716,0.027398027885657296,0.030440024098251747,0.28255335153896277,0.6596085964771283,551290944.0,279564976.0,438586357.3333333,401791300.0
Sacramento River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,4.7655196925081,16.76420155486092,31.317046388224668,30.511713529168148,2805433.5115368864,0.07335790842433189,0.1361863628228273,0.35447074690448627,0.43598498184835455,24413677568.0,25404243623.364777,20962639530.666668,23291562000.0
San Francisco Bay,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,0.37502411680654874,1.9263610245906166,27.334645294418554,26.717577905013908,6314645.881943947,0.3100606377952103,0.03359845920886102,0.20486740429417097,0.4514734987017578,25043785728.0,30527524148.8775,23879387136.0,24680454000.0
San Joaquin River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,2.987837452773253,8.794023729470815,31.215679092338874,30.596313775107003,1434923.7756177136,0.07649524683703063,0.24373050404240473,0.23615907507591327,0.4436151740446514,10517770240.0,11896805189.9673,9363867648.0,10326661000.0
South Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,9.268797477390676,14.476479773998157,30.74410675679464,29.31181608324182,18558497.52675505,0.39112063562330013,0.01882167310692789,0.06710227746287782,0.5229554138068941,82704064512.0,99719623479.0082,76741910528.0,82753135000.0
South Lahontan,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,12.069303907645383,21.182293712839062,35.04017144590125,34.67838360890081,882316.1314859722,0.02368996042502676,0.004670334110979159,0.039693143593567265,0.9319465618704267,5500246016.0,5351856026.035455,4868014080.0,5603884500.0
Tulare Lake,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,5.011901600000994,9.243082887805624,32.65264874263991,32.01347969168909,1965929.304866999,0.07712854095814213,0.33432926206046226,0.1367643656980061,0.45177783128338955,17249232896.0,16288011506.777584,15847711744.0,17245450000.0
Central Coast,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,4.230227515396445,6.1770674166505275,28.530999221593618,29.71540995397896,1166006.922512873,0.06419381210498777,0.07010596341407516,0.14116999352648923,0.7245302309544479,6713114624.0,4786369436.868017,6442127018.666667,6257251300.0
Colorado River,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,8.973905445987269,27.683332039080256,35.61153177509949,38.15862256238645,657925.4302452473,0.02724659980474311,0.0640682286693344,0.006867586466409805,0.9018175850595127,3035833088.0,5534828659.1428,2970824960.0,2936683300.0
North Coast,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,26.19128184252234,38.03755825693549,25.45714329418587,27.979772949229897,407345.7988400734,0.040865959784717,0.027974221896588315,0.5476907521034219,0.3834690662152729,1543234560.0,1477431877.2084,1541909205.3333333,1451835000.0
North Lahontan,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,15.359269849018796,37.56974979449459,23.440904756632364,26.672614171399232,52465.83033374587,0.027398027885657296,0.030440024098251747,0.28255335153896277,0.6596085964771283,401791296.0,237220946.0,463735082.6666667,337642720.0
Sacramento River,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,14.95587539099778,22.643642786598765,27.760294031135306,30.393016623524463,2808980.829373598,0.07335790842433189,0.1361863628228273,0.35447074690448627,0.43598498184835455,23291561984.0,21227498086.103012,23023420074.666668,21144605000.0
San Francisco Bay,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,3.9275759553608176,4.590381556237955,26.63657715029608,27.08900774681102,6322630.407642888,0.3100606377952103,0.03359845920886102,0.20486740429417097,0.4514734987017578,24680454144.0,26459538332.55669,24786999978.666668,22727768000.0
San Joaquin River,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,7.7221713987286265,13.40508233776245,28.243617912107894,30.471203565893777,1436738.1585580462,0.07649524683703063,0.24373050404240473,0.23615907507591327,0.4436151740446514,10326661120.0,8610679621.476776,10136234666.666666,8826310000.0
South Coast,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,7.247342227444516,20.595937845167015,28.840197035067792,29.94891101383348,18581963.735819887,0.39112063562330013,0.01882167310692789,0.06710227746287782,0.5229554138068941,82753134592.0,86379575336.45772,80813746858.66667,79581090000.0
